16,6,2015,3.0,1
21,6,2015,2.0,1
22,6,2015,2.0,0
29,6,2015,0.02,1
17,7,2015,1.0,1
18,7,2015,1.26,0
19,7,2015,2.25,0
20,7,2015,6.07,0
21,7,2015,5.0,0
22,7,2015,5.48,0
23,7,2015,1.05,0
24,7,2015,1.48,0
25,7,2015,2.14,0
26,7,2015,2.0,0
27,7,2015,3.37,0
28,7,2015,1.12,0
20,9,2015,0.17,0
21,9,2015,0.13,0
4,4,2016,2.05,0
5,4,2016,2.05,0
6,4,2016,3.05,0
7,4,2016,0.03,0
9,4,2016,2.0,0
24,5,2016,1.0,0
